phi,abs_phi_eps,best_r
-0.08167765779060765,0.07167765779060765,0.49092819886989597
-0.050287905735170946,0.040287905735170944,1.5972304690751578
-0.057185668701315806,0.047185668701315804,0.11773873862619048
0.1764191188641615,0.1664191188641615,1.9835796181811085
0.03765961594133049,0.02765961594133049,0.4003934423983992
-0.14139617295379353,0.13139617295379352,0.23387152929064223
0.0801082224531901,0.07010822245319011,1.1169122110374239
-0.0425526084132033,0.032552608413203295,0.5286775193613478
0.0008945824093307131,0.009105417590669287,0.009867919820289945
0.13228331431039442,0.12228331431039442,1.4465165510164024
0.03442484139475943,0.02442484139475943,0.4909760371787674
-0.02966211670228014,0.019662116702280137,1.1098459543834331
0.10160067303878645,0.09160067303878645,1.503516624814104
-0.031140348593498512,0.02114034859349851,0.045442515582106394
0.01713630291592022,0.0071363029159202205,0.007706888219969255
0.017375800107512496,0.0073758001075124955,0.40034824549757736
-0.00734985007854394,0.00265014992145606,0.026819931427152034
0.04453561209022083,0.03453561209022083,0.07014934368678784
0.0032655933689562655,0.006734406631043735,0.008255469952105654
-0.052731646436922186,0.042731646436922184,0.8351240048773008
0.06521658701950261,0.05521658701950261,0.7036368189926862
-0.08492723679184244,0.07492723679184245,0.2510815267403409
-0.07325920308021588,0.06325920308021589,0.2138027047034129
0.005229648981735724,0.004770351018264276,0.007565955448696673
-0.05348984455487449,0.043489844554874486,0.41370209496606797
0.010999981001308945,0.0009999810013089448,0.0004935137997032188
-0.001321168929879768,0.008678831070120232,0.0069970418318407125
-0.08640086922532447,0.07640086922532448,1.949233918555716
-0.1489573907543587,0.1389573907543587,1.2898830703819095
0.005999740208348259,0.0040002597916517415,0.06163153273257132
0.029260286219118914,0.019260286219118912,1.035446325970361
-0.005208263611821751,0.0047917363881782495,0.0026191369338451286
0.007761065604463546,0.002238934395536454,0.014744644933209546
0.014822313157959455,0.0048223131579594545,0.9357933897888926
-0.03018699341736819,0.02018699341736819,0.007302175375202384
-0.01742420522467053,0.00742420522467053,1.5756886612386598
0.10597657504982855,0.09597657504982855,1.358696936801843
-0.024259900653311517,0.014259900653311517,0.20502441058206167
